OBJECTID,Codigo,Texto,Cod_Prov,Cod_CCAA,FechaId,NUTS_0,NUTS_1,NUTS_2,NUTS_3,PAD_2C02,PAD_2C03,PAD_2C04,PAD_2C05,PAD_2C06,PAD_2C07,PAD_2C08,PAD_2C09,PAD_2C10,PAD_2C11,PAD_2C12,PAD_2C13,PAD_2C14,PAD_2C15,PAD_2C16,PAD_2C17,PAD_2C18,PAD_2C19,PAD_2C20,PAD_2C21,PAD_2C22,PAD_2C23,PAD_2C24,PAD_2C25,PAD_2C26,PAD_2C27,PAD_2C28,PAD_2C29,PAD_2C30,PAD_2C31,PAD_2C32,PAD_2C33,PAD_2C34,PAD_2C35,PAD_2C36,PAD_2C37,PAD_2C38,PAD_2C39,PAD_2C40,PAD_2C41,PAD_2C42,PAD_2C43,PAD_2C44,PAD_2C45,PAD_2C46,PAD_2C47,PAD_2C48,PAD_2C49,PAD_2C50,PAD_2C51,PAD_2C52,PAD_2C53,PAD_2C54,PAD_2C55,PAD_2C56,PAD_2C57,PAD_2C58,PAD_3C03,PAD_3C04,PAD_3C05,PAD_3C06,PAD_3C07,PAD_3C08,PAD_3C09,PAD_3C10,PAD_3C100,PAD_3C101,PAD_3C102,PAD_3C103,PAD_3C104,PAD_3C105,PAD_3C106,PAD_3C107,PAD_3C108,PAD_3C109,PAD_3C11,PAD_3C110,PAD_3C111,PAD_3C112,PAD_3C12,PAD_3C13,PAD_3C14,PAD_3C15,PAD_3C16,PAD_3C17,PAD_3C18,PAD_3C19,PAD_3C20,PAD_3C21,PAD_3C22,PAD_3C23,PAD_3C24,PAD_3C25,PAD_3C26,PAD_3C27,PAD_3C28,PAD_3C29,PAD_3C30,PAD_3C31,PAD_3C32,PAD_3C33,PAD_3C34,PAD_3C35,PAD_3C36,PAD_3C37,PAD_3C38,PAD_3C39,PAD_3C40,PAD_3C41,PAD_3C42,PAD_3C43,PAD_3C44,PAD_3C45,PAD_3C46,PAD_3C47,PAD_3C48,PAD_3C49,PAD_3C50,PAD_3C51,PAD_3C52,PAD_3C53,PAD_3C54,PAD_3C55,PAD_3C56,PAD_3C57,PAD_3C58,PAD_3C59,PAD_3C60,PAD_3C61,PAD_3C62,PAD_3C63,PAD_3C64,PAD_3C65,PAD_3C66,PAD_3C67,PAD_3C68,PAD_3C69,PAD_3C70,PAD_3C71,PAD_3C72,PAD_3C73,PAD_3C74,PAD_3C75,PAD_3C76,PAD_3C77,PAD_3C78,PAD_3C79,PAD_3C80,PAD_3C81,PAD_3C82,PAD_3C83,PAD_3C84,PAD_3C85,PAD_3C86,PAD_3C87,PAD_3C88,PAD_3C89,PAD_3C90,PAD_3C91,PAD_3C92,PAD_3C93,PAD_3C94,PAD_3C95,PAD_3C96,PAD_3C97,PAD_3C98,PAD_3C99,PAD_3_COD_PROV,PAD_3_COD_CCAA,Shape__Area,Shape__Length
3390,22110,Fonz,22,02,01012017,ES,ES2,ES24,ES241,902,21,35,37,40,25,46,37,48,60,70,54,70,63,40,72,53,64,67,446,9,18,22,19,14,28,15,25,27,40,30,35,39,20,34,28,24,19,456,12,17,15,21,11,18,22,23,33,30,24,35,24,20,38,25,40,48,831,71,40,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,37,16,0,16,8,0,1,0,1,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,446,409,37,23,2,0,0,0,0,1,0,20,8,0,8,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,422,34,17,0,0,0,0,0,0,0,17,8,0,8,2,0,1,0,0,7,0,0,0,22,02,100487535.465607,52717.2705350075
3391,22111,Foradada del Toscar,22,02,01012017,ES,ES2,ES24,ES241,178,2,6,7,5,4,6,10,12,7,14,17,13,16,14,13,7,16,9,94,1,3,4,2,2,4,6,4,4,7,10,7,8,9,7,4,7,5,84,1,3,3,3,2,2,4,8,3,7,7,6,8,5,6,3,9,4,165,13,10,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,94,89,5,4,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,76,8,6,0,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,2,0,1,1,22,02,195242020.152069,93014.7146847465
3392,22112,Fraga,22,02,01012017,ES,ES2,ES24,ES241,15024,843,866,756,752,830,914,1007,1339,1295,1191,1032,935,785,634,529,427,439,450,7643,416,440,402,413,423,442,508,748,711,639,550,460,410,307,248,196,188,142,7381,427,426,354,339,407,472,499,591,584,552,482,475,375,327,281,231,251,308,11749,3275,2098,11,989,6,9,77,6,0,3,2,2,5,15,6,2,20,7,15,2,0,10,848,69,12,46,955,228,342,1,106,105,18,2,10,8,2,3,5,3,8,23,13,3,48,33,11,0,7643,5859,1784,1040,7,517,3,3,27,5,5,407,31,3,22,645,143,177,1,93,40,8,1,3,2,2,0,3,1,3,8,7,1,28,18,9,0,7381,5890,1491,1058,4,472,3,6,50,2,5,441,38,9,24,310,85,165,0,13,65,10,1,7,22,02,780824825.026779,181785.115226861
3393,22113,"Fueva, La",22,02,01012017,ES,ES2,ES24,ES241,608,27,33,17,19,19,28,41,35,53,37,44,44,49,48,33,22,18,41,324,17,18,7,10,10,14,22,20,33,19,24,23,25,29,19,9,8,17,284,10,15,10,9,9,14,19,15,20,18,20,21,24,19,14,13,10,24,571,37,32,0,0,6,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,16,0,0,0,2,0,0,0,1,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,324,302,22,21,0,0,5,2,0,0,1,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,269,15,11,0,0,1,0,0,0,1,6,0,0,0,1,0,0,0,1,3,0,0,0,22,02,400884447.7883,153904.315844028
3394,22114,Gistaín,22,02,01012017,ES,ES2,ES24,ES241,142,6,4,6,0,2,1,6,9,8,6,15,9,5,18,12,11,14,10,79,2,2,3,0,1,1,1,4,3,2,11,7,4,11,8,7,8,4,63,4,2,3,0,1,0,5,5,5,4,4,2,1,7,4,4,6,6,140,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,77,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,02,142931504.361435,74600.1972424731
3395,22115,"Grado, El",22,02,01012017,ES,ES2,ES24,ES241,422,8,14,6,13,13,29,20,14,18,39,40,42,33,31,23,19,30,30,223,6,5,3,6,8,21,12,9,9,19,23,17,21,17,12,7,15,13,199,2,9,3,7,5,8,8,5,9,20,17,25,12,14,11,12,15,17,388,34,23,1,7,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,12,0,0,0,1,0,1,0,0,9,2,3,0,0,0,1,0,0,1,1,0,0,1,1,0,0,223,210,13,10,0,2,1,0,0,1,0,6,0,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,178,21,13,1,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,2,1,0,22,02,116030807.337006,64314.0227135149
3396,22116,Grañén,22,02,01012017,ES,ES2,ES24,ES241,1748,51,62,56,61,74,107,124,109,123,110,129,136,114,102,98,66,91,135,906,27,32,29,38,42,51,71,64,65,56,62,77,68,53,47,36,32,56,842,24,30,27,23,32,56,53,45,58,54,67,59,46,49,51,30,59,79,1579,169,106,0,5,0,0,3,3,4,0,0,0,1,0,0,0,0,1,0,0,0,0,97,1,1,0,42,0,41,0,0,20,0,1,0,6,6,0,1,0,1,0,0,0,0,0,0,0,906,816,90,57,0,4,0,0,1,1,0,51,0,0,0,25,0,24,0,0,8,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,842,763,79,49,0,1,0,0,2,0,0,46,1,1,0,17,0,17,0,0,12,0,1,0,22,02,224113861.344208,93121.5672873251
3397,22117,Graus,22,02,01012017,ES,ES2,ES24,ES241,3334,132,127,151,139,155,167,205,238,209,258,273,258,204,181,137,129,158,213,1650,61,61,78,70,77,91,98,116,123,123,140,138,109,87,67,67,62,82,1684,71,66,73,69,78,76,107,122,86,135,133,120,95,94,70,62,96,131,2854,480,375,6,3,7,1,5,4,2,0,6,0,0,1,0,1,7,0,2,0,12,6,330,6,1,0,13,0,4,0,0,48,6,2,5,7,3,3,12,0,0,1,0,1,15,3,0,23,1650,1405,245,187,5,1,3,1,4,0,1,165,5,0,0,12,0,3,0,0,22,3,2,2,3,1,3,6,0,0,0,0,0,8,1,0,11,1684,1449,235,188,1,2,4,0,1,0,5,165,1,1,0,1,0,1,0,0,26,3,0,3,22,02,546784266.332932,180026.455480142
3398,22119,Gurrea de Gállego,22,02,01012017,ES,ES2,ES24,ES241,1483,38,37,43,33,52,61,78,90,105,130,100,113,126,109,114,80,86,88,765,21,18,21,19,33,29,42,52,52,69,64,56,72,51,61,33,36,36,718,17,19,22,14,19,32,36,38,53,61,36,57,54,58,53,47,50,52,1413,70,29,0,1,1,2,1,0,1,0,0,1,1,0,0,0,3,1,0,3,0,0,23,3,2,0,18,1,11,0,2,11,0,0,2,1,1,0,0,1,1,0,1,0,9,0,9,0,765,734,31,12,0,1,0,1,1,1,0,8,1,0,0,9,0,5,0,2,3,0,0,0,1,0,0,0,0,0,0,1,0,6,0,6,0,718,679,39,17,0,0,1,1,0,0,0,15,2,2,0,9,1,6,0,0,8,0,0,2,22,02,348046314.849976,99320.790504355
3399,22122,Hoz de Jaca,22,02,01012017,ES,ES2,ES24,ES241,76,0,1,6,1,1,1,0,2,7,13,7,10,6,4,7,4,4,2,37,0,1,0,1,1,0,0,2,4,6,5,4,2,1,3,4,1,2,39,0,0,6,0,0,1,0,0,3,7,2,6,4,3,4,0,3,0,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,02,23058536.2874908,23247.5022510139
3400,22124,Huerto,22,02,01012017,ES,ES2,ES24,ES241,218,6,6,5,9,6,8,8,12,14,18,23,20,7,11,16,16,15,18,115,3,4,4,7,2,3,4,6,9,11,13,12,5,6,6,6,4,10,103,3,2,1,2,4,5,4,6,5,7,10,8,2,5,10,10,11,8,214,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,114,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,100,3,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,02,156772085.126999,72192.0298770197
3401,22125,Huesca,22,02,01012017,ES,ES2,ES24,ES241,52223,2598,2818,2670,2557,2624,2679,3235,4013,4167,3880,3933,3687,3152,2655,2286,1497,1680,2092,24957,1326,1443,1336,1290,1341,1362,1623,1964,2057,1864,1914,1748,1470,1237,1004,643,664,671,27266,1272,1375,1334,1267,1283,1317,1612,2049,2110,2016,2019,1939,1682,1418,1282,854,1016,1421,47749,4474,1651,11,147,60,59,21,60,18,12,45,11,9,92,6,21,124,100,102,5,1,26,1172,244,24,165,1369,80,666,64,156,951,27,22,90,108,29,25,101,20,15,172,9,46,258,203,28,1,24957,22748,2209,773,6,73,21,31,8,60,14,532,106,5,76,839,48,355,38,126,357,15,10,18,48,11,13,56,9,6,80,3,25,134,101,23,0,27266,25001,2265,878,5,74,39,28,13,40,12,640,138,19,89,530,32,311,26,30,594,12,12,72,22,02,292982760.672363,126434.698512821
3402,22126,Ibieca,22,02,01012017,ES,ES2,ES24,ES241,100,1,3,2,4,5,4,3,2,6,10,11,5,6,11,10,4,8,5,55,1,0,1,1,5,1,1,2,5,5,8,1,3,6,7,3,2,3,45,0,3,1,3,0,3,2,0,1,5,3,4,3,5,3,1,6,2,96,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,52,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,44,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,22,02,27197863.0718308,25535.859436236
3403,22127,Igriés,22,02,01012017,ES,ES2,ES24,ES241,686,33,57,53,40,31,28,35,49,75,79,53,48,26,24,17,7,18,13,356,15,28,28,18,11,18,19,21,42,42,27,29,17,8,10,5,10,8,330,18,29,25,22,20,10,16,28,33,37,26,19,9,16,7,2,8,5,663,23,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,10,0,10,0,0,7,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,356,347,9,3,1,0,0,0,0,2,0,0,0,0,0,4,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,330,316,14,1,1,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,6,0,0,0,22,02,34959284.8746643,28964.7786143022
3404,22128,Ilche,22,02,01012017,ES,ES2,ES24,ES241,213,1,2,4,8,2,16,10,12,20,11,19,15,13,17,11,15,17,20,112,1,1,1,3,1,10,6,7,12,7,9,10,9,9,3,6,8,9,101,0,1,3,5,1,6,4,5,8,4,10,5,4,8,8,9,9,11,198,15,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,3,0,1,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,103,9,5,0,1,0,0,0,1,1,1,0,0,0,3,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,95,6,3,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,3,0,0,22,02,115258550.807875,63618.8176614307
3405,22129,Isábena,22,02,01012017,ES,ES2,ES24,ES241,261,5,2,8,10,17,23,14,15,17,13,22,24,19,16,15,15,10,16,139,2,2,4,5,10,15,7,7,8,7,11,9,14,9,9,7,3,10,122,3,0,4,5,7,8,7,8,9,6,11,15,5,7,6,8,7,6,194,67,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,8,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,139,104,35,32,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,122,90,32,26,1,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,6,0,1,0,22,02,216829903.322327,91602.0858350958
3406,22130,Jaca,22,02,01012017,ES,ES2,ES24,ES241,12889,560,646,635,642,621,683,788,1059,1055,1015,1091,957,712,587,486,402,416,534,6373,272,324,313,327,344,386,423,540,529,492,520,488,383,282,226,180,170,174,6516,288,322,322,315,277,297,365,519,526,523,571,469,329,305,260,222,246,360,12163,726,325,3,22,34,22,8,39,10,1,11,13,6,15,4,16,16,30,12,1,0,15,173,32,13,13,52,4,38,6,4,283,32,5,15,73,14,2,32,15,7,25,7,27,34,30,1,0,6373,6034,339,169,2,9,17,14,3,17,7,94,11,3,5,23,4,16,0,3,118,13,3,4,34,4,1,21,2,1,10,3,11,18,18,0,0,6516,6129,387,156,1,13,17,8,5,13,8,79,21,10,8,29,0,22,6,1,165,19,2,11,22,02,749177849.66806,184928.427251022
3407,22131,Jasa,22,02,01012017,ES,ES2,ES24,ES241,94,2,5,1,3,4,2,3,8,4,6,17,10,6,4,6,5,3,5,54,2,5,1,2,1,0,2,4,1,3,11,5,6,0,4,4,1,2,40,0,0,0,1,3,2,1,4,3,3,6,5,0,4,2,1,2,3,92,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,22,02,16495847.4522095,16397.9050904442
3408,22133,Labuerda,22,02,01012017,ES,ES2,ES24,ES241,157,5,7,6,7,8,14,3,10,9,13,18,15,13,3,5,5,8,8,86,4,3,2,2,5,8,1,4,5,8,8,10,12,1,2,4,5,2,71,1,4,4,5,3,6,2,6,4,5,10,5,1,2,3,1,3,6,136,21,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,76,10,7,0,0,0,0,0,0,0,7,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,60,11,10,0,0,0,0,0,0,0,10,0,0,0,1,0,1,0,0,0,0,0,0,22,02,32806732.5638695,24062.5337238479
3409,22135,Laluenga,22,02,01012017,ES,ES2,ES24,ES241,210,4,4,7,8,2,12,11,16,14,16,14,13,9,14,20,11,18,17,110,1,0,4,4,2,7,8,9,10,10,5,9,5,7,10,6,7,6,100,3,4,3,4,0,5,3,7,4,6,9,4,4,7,10,5,11,11,207,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,110,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,97,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,22,02,66116187.1108913,46097.5951350333
3410,22136,Lalueza,22,02,01012017,ES,ES2,ES24,ES241,943,22,20,33,33,32,35,51,74,60,66,60,72,87,68,65,42,64,59,492,6,12,21,20,18,15,27,46,28,41,33,41,49,34,27,23,25,26,451,16,8,12,13,14,20,24,28,32,25,27,31,38,34,38,19,39,33,874,69,52,0,0,1,0,9,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,40,6,0,6,2,0,1,0,1,9,0,0,1,1,3,0,2,0,0,0,0,0,0,0,0,0,492,462,30,23,0,0,1,0,7,0,0,15,3,0,3,1,0,0,0,1,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,451,412,39,29,0,0,0,0,2,0,2,25,3,0,3,1,0,1,0,0,6,0,0,1,22,02,159115428.8228,98262.2671818156
3411,22137,Lanaja,22,02,01012017,ES,ES2,ES24,ES241,1179,17,25,23,38,50,60,57,54,59,78,111,122,89,56,73,72,82,113,628,12,14,11,19,21,33,30,38,32,46,67,73,51,31,40,30,31,49,551,5,11,12,19,29,27,27,16,27,32,44,49,38,25,33,42,51,64,1120,59,49,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,31,0,0,0,8,0,7,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,628,593,35,29,0,0,1,0,5,2,1,19,0,0,0,5,0,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,551,527,24,20,0,0,0,0,3,5,0,12,0,0,0,3,0,3,0,0,1,0,0,0,22,02,330224595.294006,99820.1790098109
3412,22139,Laperdiguera,22,02,01012017,ES,ES2,ES24,ES241,91,0,4,2,2,3,5,6,7,2,9,9,10,4,3,8,4,9,4,47,0,1,1,0,1,2,4,4,1,7,5,4,3,1,3,2,6,2,44,0,3,1,2,2,3,2,3,1,2,4,6,1,2,5,2,3,2,85,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,43,4,3,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,42,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,22,02,20497638.4501591,21600.8509468188
3413,22141,Lascellas-Ponzano,22,02,01012017,ES,ES2,ES24,ES241,128,4,3,5,3,2,6,9,12,8,6,9,17,8,6,6,8,8,8,81,2,1,3,3,2,6,6,8,5,4,6,11,3,4,4,4,4,5,47,2,2,2,0,0,0,3,4,3,2,3,6,5,2,2,4,4,3,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,02,49626907.7381992,35061.1781430924
3414,22142,Lascuarre,22,02,01012017,ES,ES2,ES24,ES241,133,10,6,5,1,3,8,8,12,7,6,7,14,7,10,9,6,8,6,68,6,2,2,0,3,3,4,8,4,4,3,6,4,6,4,3,3,3,65,4,4,3,1,0,5,4,4,3,2,4,8,3,4,5,3,5,3,114,19,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,59,9,6,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,55,10,7,2,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,22,02,58093301.8483276,45437.6934925561
3415,22143,Laspaúles,22,02,01012017,ES,ES2,ES24,ES241,244,5,6,12,7,9,9,12,13,17,24,15,16,19,15,19,16,16,14,142,2,4,6,4,8,2,8,10,7,11,9,9,13,9,15,11,6,8,102,3,2,6,3,1,7,4,3,10,13,6,7,6,6,4,5,10,6,220,24,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,4,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,142,130,12,10,0,0,0,0,0,0,0,9,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,90,12,7,0,0,0,0,0,0,0,6,2,0,2,1,0,1,0,0,2,0,0,0,22,02,149990685.759613,67773.6198706103
3416,22144,Laspuña,22,02,01012017,ES,ES2,ES24,ES241,281,11,7,7,5,6,13,14,27,23,20,12,20,28,23,17,8,17,23,152,6,4,3,2,2,8,7,15,14,13,3,12,18,16,6,5,9,9,129,5,3,4,3,4,5,7,12,9,7,9,8,10,7,11,3,8,14,274,7,5,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,152,147,5,4,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,129,127,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,22,02,82911741.2264557,46846.3026919478
3417,22149,Loarre,22,02,01012017,ES,ES2,ES24,ES241,332,6,5,6,7,8,12,15,25,26,24,28,29,18,22,31,20,24,26,185,1,2,4,4,5,6,8,14,12,17,19,15,10,17,15,9,12,15,147,5,3,2,3,3,6,7,11,14,7,9,14,8,5,16,11,12,11,325,7,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,180,5,5,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,145,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,22,02,136202273.296173,53033.3435181579
3418,22150,Loporzano,22,02,01012017,ES,ES2,ES24,ES241,522,10,19,15,9,17,12,35,30,48,38,43,45,45,50,43,21,18,24,294,5,8,8,6,10,4,20,22,27,22,27,25,20,33,26,15,7,9,228,5,11,7,3,7,8,15,8,21,16,16,20,25,17,17,6,11,15,508,14,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,286,8,8,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,222,6,6,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,22,02,308839790.580933,106802.962102896
3419,22151,Loscorrales,22,02,01012017,ES,ES2,ES24,ES241,100,3,5,0,1,4,3,4,6,12,6,9,6,8,9,3,5,6,10,51,1,0,0,1,2,2,4,5,6,6,3,4,4,6,0,2,3,2,49,2,5,0,0,2,1,0,1,6,0,6,2,4,3,3,3,3,8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,02,73415969.0423584,57729.2212507312
3420,22155,Monesma y Cajigar,22,02,01012017,ES,ES2,ES24,ES241,77,2,0,0,1,4,2,4,3,2,4,5,12,9,2,5,5,6,11,40,1,0,0,0,4,1,2,2,1,0,3,7,5,1,3,3,3,4,37,1,0,0,1,0,1,2,1,1,4,2,5,4,1,2,2,3,7,74,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40,38,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,37,36,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,02,114245798.667053,56894.8750236228
3421,22156,Monflorite-Lascasas,22,02,01012017,ES,ES2,ES24,ES241,379,22,24,18,8,15,30,29,30,44,33,24,36,24,13,7,2,9,11,204,9,6,6,5,11,21,15,13,32,17,12,20,15,9,6,1,2,4,175,13,18,12,3,4,9,14,17,12,16,12,16,9,4,1,1,7,7,367,12,11,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,199,5,4,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,168,7,7,1,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,22,02,52982560.5144043,37063.3311365363
